,Index,vote,TS,XGB,Random Forest Regressor,bayes,svr,lars,Linear Regression,lasso,ridge,elastic
759,759,491.10287323694456,491.0358113354209,489.8764,492.9527545488183,489.3143284817511,492.48435469808175,489.48083122798766,489.5476239287058,492.48435469808175,489.3711061750428,491.9646766884114
760,760,499.61191414503554,504.13866135379214,500.8512,500.20142686231486,500.2449336415322,492.48435469808175,500.1007221473049,500.4620629496538,492.48435469808175,500.4613605264264,493.62174684477424
761,761,490.0556392539915,489.57160956568833,490.6261,489.867213388114,490.06617037747066,492.48435469808175,490.0136535039278,490.15808525140665,492.48435469808175,490.1057443105064,491.9005038147004
762,762,493.3405948460927,502.7374176452184,489.20895,488.93016653864703,491.9890557222851,492.48435469808175,491.854515275354,490.8842249150975,492.48435469808175,491.6052164494057,492.4814914192783
763,763,490.3560822313011,490.621827544564,490.1545,490.1217651760196,490.6358062650952,492.48435469808175,490.5328347782706,490.6113855865645,492.48435469808175,490.6565105357817,492.11647142710336
764,764,493.1771437674108,492.2663006559884,495.60748,496.7959384799056,494.800925867922,492.48435469808175,495.35979432754107,494.78653258612286,492.48435469808175,494.7702754915287,493.0027383850943
765,765,498.7606464033156,492.8683056003079,500.04825,501.82182933201847,497.6120869493193,492.48435469808175,496.96547611100107,497.9906924566271,492.48435469808175,497.7992490086064,493.3077072423278
766,766,503.8930767743125,502.0556114945911,501.83914,503.1739443085589,499.9432782930661,492.48435469808175,500.1591938535227,499.7520800072774,492.48435469808175,499.8470877780387,493.8021919417461
767,767,489.7837860575043,489.9070913180762,490.32837,489.50516212765416,490.36633436154034,492.48435469808175,490.3050136702572,490.4120644852522,492.48435469808175,490.39397681803104,492.0092780788998
768,768,490.0656735390088,490.5132968011068,490.03583,489.7691818889863,489.8431589778687,492.48435469808175,490.09361848920025,489.5869899550214,492.48435469808175,489.757730890014,491.9205404015937
769,769,495.8582596222374,492.08961848591264,499.37717,500.6742500141387,494.4851989948872,492.48435469808175,494.2144962052577,494.5752324209139,492.48435469808175,494.4453538680113,492.99419106637913
770,770,489.1731711081157,489.7738974605167,489.30777,488.5725903522731,490.08629587304426,492.48435469808175,490.2193608619132,490.2042383547353,492.48435469808175,490.1396263794852,491.89670483391023
771,771,490.96734688085166,491.11344591488734,490.4441,492.21345650401,489.7861393377272,492.48435469808175,490.00496564557807,489.7790788770347,492.48435469808175,489.7820686758393,491.931490518796
772,772,489.9509088062709,489.7108966499603,489.98254,489.732528219157,489.4027095180056,492.48435469808175,489.6284078073875,488.9866486728644,492.48435469808175,489.2019788096604,491.9199199422388
773,773,494.6298840272361,493.2683089642659,494.55634,493.5959494108128,497.51756536720205,492.48435469808175,496.81518115735867,497.9411025224605,492.48435469808175,497.7319028797528,493.2904758883923
774,774,500.867994314699,497.8141273559605,499.7185,500.7689744337279,499.74416957873433,492.48435469808175,499.9861873888203,499.7598274665572,492.48435469808175,499.727407046868,493.6816556990052
775,775,490.5798804108129,491.3670875879611,490.4439,489.4286756432337,490.8629586530364,492.48435469808175,490.87620934516417,491.4593325422729,492.48435469808175,491.2015430159511,491.9609140691945
776,776,492.28517623874455,494.5989701180554,489.59222,491.3983572702704,490.9372896986984,492.48435469808175,490.9847379015112,490.5560976690012,492.48435469808175,490.75303013594834,492.176288564179
777,777,490.6787571509426,489.51710993287065,489.89413,492.32032671623375,489.6333891124909,492.48435469808175,489.7982093462281,489.630822872188,492.48435469808175,489.6009014828752,491.9149071750201
778,778,495.6334663180476,503.8939589735651,494.66013,495.1862717326532,493.49120696737714,492.48435469808175,493.3882082798471,493.7171150108204,492.48435469808175,493.5960881078252,492.71996459832366
779,779,497.22163033065,499.2442115146846,497.12683,497.5994680558789,494.79755460950565,492.48435469808175,494.4589397478729,495.0009426949603,492.48435469808175,494.9152482278371,492.9553892507474
780,780,494.517492039634,488.4240904649607,497.42776,496.5352532416441,497.1390818147984,492.48435469808175,496.4280982011799,497.4642852028573,492.48435469808175,497.35665083802695,493.08858323701145
781,781,489.68540316282815,489.8529244432422,489.80795,488.9910157045881,489.9683538514892,492.48435469808175,489.9518959308279,490.1501483310811,492.48435469808175,490.0280441357261,491.8870741757229
782,782,489.737541273021,489.8529942303056,490.1856,489.18704754081926,489.81677351495057,492.48435469808175,489.9366042269904,489.9892601031876,492.48435469808175,489.8833128855277,491.9041401930887
783,783,491.6881044974901,491.10661989224417,490.64752,492.6443780281911,490.5406388820659,492.48435469808175,490.45922134151454,490.6714507761856,492.48435469808175,490.6196669215712,492.008349412189
784,784,490.4147861631598,489.4813806533959,489.9739,490.9076898029125,490.1239082110057,492.48435469808175,490.24020770108814,490.12229087954313,492.48435469808175,490.0750656104148,492.4875591533894
785,785,489.5485722196683,490.2548640771051,489.92053,488.1346060944275,489.6570839601307,492.48435469808175,489.91826972139154,489.5983518012981,492.48435469808175,489.6154367530968,491.8761211442265
786,786,490.5910468991413,488.2412944622045,493.91537,493.0424760381525,493.7219277747761,492.48435469808175,493.20079157679487,492.7062370683863,492.48435469808175,493.1662778752196,493.0033444533916
787,787,490.09017848949503,489.3286073844968,490.38162,490.7961552532924,490.0006607235616,492.48435469808175,489.95292252510177,490.1598115433977,492.48435469808175,490.0602622949396,491.9062963714676
788,788,490.84052986753886,489.42436886282417,489.9739,492.8397842395379,490.0574588588862,492.48435469808175,490.1666997689078,489.9647586998824,492.48435469808175,489.9775032502122,492.4683741534004
789,789,495.5442741430393,486.9436597781592,498.21957,500.52569511582334,495.7505963136053,492.48435469808175,495.13351226801245,496.2495272132016,492.48435469808175,495.9873333418748,493.093028469561
790,790,490.4535375494177,490.1420239457875,490.51822,490.580911364024,490.0779976375599,492.48435469808175,490.103575539936,490.1944774745955,492.48435469808175,490.1357399808832,491.93443818192776
791,791,496.98454475933977,488.5852945797705,500.18646,501.3012244440556,496.9805939733407,492.48435469808175,496.4128169080407,497.0517996650765,492.48435469808175,497.0819092828994,493.1015435864573
792,792,488.5528837058043,489.5838883468174,489.14017,486.72302537052207,490.3619622599395,492.48435469808175,490.1947370961557,490.4690851719609,492.48435469808175,490.4113599329962,491.97783446900434
793,793,484.7579942994525,478.8865998278822,487.98727,487.2622472140528,488.9878539367581,492.48435469808175,489.0912178737712,487.9541538611128,492.48435469808175,488.3558951034249,492.1950400656828
794,794,489.9055733690789,489.4312618742821,489.86386,491.10223431229946,489.40118842570354,492.48435469808175,489.595989056749,488.6831493738776,492.48435469808175,489.0411405856936,491.9714576356493
795,795,490.1585066126809,490.8379892828389,490.06116,490.5841275261214,489.7995218555651,492.48435469808175,489.8987223039271,489.44323168460375,492.48435469808175,489.6678838224703,491.9230036075554
796,796,495.6557791746377,492.95128356430274,495.97784,495.5394009064512,497.3773899702204,492.48435469808175,496.63673736875086,497.98711360181056,492.48435469808175,497.6736818009072,493.2580903249368
797,797,493.832374415496,493.4468291201529,495.70117,490.7033521448317,497.4224347680029,492.48435469808175,496.911621615727,496.7914854352071,492.48435469808175,497.2376044459269,493.336070588555
798,798,493.9391201525767,489.78270421212295,493.13327,492.8990011366628,494.398046818867,492.48435469808175,493.3420217364404,494.5463792430057,492.48435469808175,494.42175688300296,493.0179439844871
799,799,492.031268884996,494.1074497617985,489.83493,490.92635511233226,490.9488790369576,492.48435469808175,490.97750205299707,490.60353219824674,492.48435469808175,490.7650594554645,492.17807987631033
800,800,493.48870619842,496.06115211347753,493.33755,490.7021768430218,493.3000184977285,492.48435469808175,494.0112789821236,493.310407254309,492.48435469808175,493.2796093922862,492.7147821892596
801,801,494.7128831729038,496.06804867359153,493.0219,496.7484307108815,492.935554336183,492.48435469808175,493.7206187293006,492.780369046447,492.48435469808175,492.86944617011113,492.6610875644022
802,802,490.4118602955237,490.0184807123118,490.05566,491.1452976273313,489.8462917576881,492.48435469808175,489.9578470304169,490.0022311383981,492.48435469808175,489.904392509625,491.9322182639128
803,803,490.23080075880506,489.7283219882072,490.33057,490.24535503333806,489.6698410404285,492.48435469808175,489.882226184188,489.6139532598472,492.48435469808175,489.59891777101626,491.9097720056631
804,804,488.95349208228055,489.5119918900791,489.14288,487.60983795602914,489.71559112061374,492.48435469808175,489.6687156254882,489.6148768084691,492.48435469808175,489.6079379720361,491.9660873503672
805,805,490.6064081281607,492.55982696991134,489.8034,488.3860425475664,489.75919110410194,492.48435469808175,489.63712091504055,489.7274463875892,492.48435469808175,489.6994379005731,492.1728354131039
806,806,490.1547179922516,492.667288798512,489.53073,487.1866483378012,489.8197059402861,492.48435469808175,489.70491953999874,489.78954052897546,492.48435469808175,489.7744928297231,492.1638419734712
807,807,491.6464265502507,495.7749932731968,489.91507,489.4072552093917,492.9243730057655,492.48435469808175,493.67047728221456,492.7002806018457,492.48435469808175,492.8376568724921,492.64731867207706
808,808,495.7734609644488,492.7049044717365,495.6598,496.5597200141914,497.48559089383946,492.48435469808175,496.7410765630538,498.285937146237,492.48435469808175,497.82771736250993,493.2853689708001
809,809,490.5625022912441,490.7760304583709,490.46625,490.4174643833924,489.73337704882033,492.48435469808175,489.73026244216936,490.05569647530126,492.48435469808175,489.8559226070085,492.033558167795
810,810,491.7526279398672,494.5558137907059,493.70837,492.9558155090297,495.3401807905657,492.48435469808175,495.02341231346605,495.32389172785935,492.48435469808175,495.3461376846735,493.007805491612
811,811,491.6093714026781,492.3776027061763,490.6052,492.38761451210206,490.8893635346375,492.48435469808175,490.880405104093,491.08478638944536,492.48435469808175,491.09879317878347,491.9590067320522
812,812,492.0696514633092,495.95348116445376,492.6524,488.4958368619666,492.7492944263468,492.48435469808175,493.56886825065374,492.3612105713327,492.48435469808175,492.62364096378144,492.59860946104845
813,813,491.0236502208029,489.69138076265193,490.897,492.0583867857745,489.5048447143856,492.48435469808175,489.7343042794858,489.4873925601696,492.48435469808175,489.4480787443593,491.88810377624094
814,814,490.8280337999084,490.9207587657105,490.31094,491.508345410004,490.1900617227201,492.48435469808175,490.2565840874516,490.4674682106204,492.48435469808175,490.3400307515675,491.969073688268
815,815,502.3377519577509,501.886540104856,499.8759,500.5401107036125,499.6756958679564,492.48435469808175,499.9584342263396,499.4993358944941,492.48435469808175,499.5795750482644,493.7704600851806
816,816,491.7997098833453,493.26508961200847,493.85663,493.38444695629846,495.1564536640736,492.48435469808175,494.91825829192726,495.2948621631713,492.48435469808175,495.1912610532679,492.9865154388745
817,817,500.1401802047335,497.557042788736,499.34103,499.4331372567257,499.6271757623061,492.48435469808175,499.9055188813764,499.6698987327314,492.48435469808175,499.6240762361401,493.670935225101
818,818,490.2439595502099,489.9361071504079,489.66064,490.989830496685,489.5079320245067,492.48435469808175,489.6534202437944,489.5863157722112,492.48435469808175,489.5224583193967,491.8873763728651
819,819,489.5290104695418,490.6428598440888,489.76303,488.5661290911428,489.36671690364585,492.48435469808175,489.407165272432,488.99278175487706,492.48435469808175,489.1855893788086,491.8724844882877
820,820,493.97149829620656,487.7401249934716,497.42776,495.38719682881344,497.0225950326807,492.48435469808175,496.3919835778456,497.5577013454909,492.48435469808175,497.25357259616857,493.1124200878208
821,821,489.44357009883583,490.13765681092616,490.09534,488.712072255107,490.10022335145976,492.48435469808175,489.93820751113833,490.266476897795,492.48435469808175,490.18745770753,491.9155751366234
822,822,490.2349840927368,489.3606526649633,490.05557,490.6764521061773,490.14689471048246,492.48435469808175,490.2698417886664,489.93950453422855,492.48435469808175,490.0045134240444,492.4795674457634
823,823,491.0953129933056,489.4148743293592,490.10205,493.3794362528,490.3932036148119,492.48435469808175,490.6732639075006,490.2699663015394,492.48435469808175,490.35726501472215,492.0090861300595
824,824,490.2076227067715,490.2615488140272,490.2616,489.9281258882684,490.5076240353987,492.48435469808175,490.22349569266726,490.24381227299546,492.48435469808175,490.3730473376321,492.0762320965353
825,825,491.8318518961936,492.3724862570056,491.0441,491.1425772356076,489.7986012982352,492.48435469808175,489.75000578885175,489.7922335588425,492.48435469808175,489.7485572087609,492.1717126105697
